Price,Address,Beds,Baths,Parking,Type,Weekly Price,Latitude,Longitude,geometry,index_right,STOP_ID,LATITUDE,STOP_NAME,LONGITUDE,TICKETZONE,ROUTEUSSP,distance_to_train,distance_to_cbd
$650,"103/5 John Street, South Melbourne VIC 3205",1,1,1,Apartment,650,-37.83278250000001,144.9598653,POINT (16136858.390657526 -4555830.445483953),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",2.321,3.504
$625,"2610/8 Hallenstein Street, Footscray VIC 3011",2,1,1,Apartment,625,-37.8000429,144.9082015,POINT (16131107.202749081 -4551216.963578808),48,20025,-37.801083,Footscray Railway Station (Footscray),144.903199,1,"Werribee,Williamstown,Sunbury",0.796,5.798
$635.00,"1005/180 City Road, Southbank VIC 3006",2,1,1,Apartment,635,-37.8239931,144.9621558,POINT (16137113.367951188 -4554591.6912985565),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.399,2.089
$630 weekly,"2105/58 Clarke Street, Southbank VIC 3006",2,1,0,Apartment,630,-37.8278616,144.9593727,POINT (16136803.55467636 -4555136.889011578),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.932,2.423
$650.00,"102/27 Aitken Street, Williamstown VIC 3016",2,2,1,Apartment,650,-37.8654666,144.907926,POINT (16131076.534229368 -4560438.149156163),18,19991,-37.867753,Williamstown Railway Station (Williamstown),144.905323,1,Williamstown,0.4,13.74
$625 - per week - Fully Furnished,"4203/2-4 Yarra Street, Geelong VIC 3220",2,2,1,Apartment,625,-38.1454467,144.3641425,POINT (16070542.831907585 -4599992.977920512),171,19921,-37.899378,Werribee Railway Station (Werribee),144.661118,2,Werribee,42.042,74.932
$650,"523/85 Market Street, South Melbourne VIC 3205",2,2,1,Apartment,650,-37.8302132,144.957898,POINT (16136639.39182329 -4555468.3200514335),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",3.241,3.408
$650.00 per week,"501/342 Centre Road, Bentleigh VIC 3204",2,2,1,Apartment,650,-37.9181152,145.034456,POINT (16145161.78939944 -4567864.686258759),189,19939,-37.917425,Bentleigh Railway Station (Bentleigh),145.036995,"1,2",Frankston,0.274,15.22
$650 weekly,"606/157 Fitzroy St, St Kilda VIC 3182",2,1,1,Apartment,650,-37.85889969999999,144.9794697,POINT (16139040.742482835 -4559512.203851235),207,19957,-37.856053,Windsor Railway Station (Windsor),144.992035,1,Sandringham,1.599,6.692
$650 per week,"3109/241 City Road, Southbank VIC 3006",2,1,0,Apartment,650,-37.8262358,144.9600047,POINT (16136873.908594545 -4554907.7573298775),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",2.053,2.427
$650 pw,"12/60 Avendon Boulevard, Glen Waverley VIC 3150",3,2,2,Apartment,650,-37.8797564,145.152611,POINT (16158314.74383412 -4562453.32313395),124,19874,-37.87623,Syndal Railway Station (Glen Waverley),145.14978,2,Glen Waverley,0.603,25.455
$650,"306/121 Power Street, Hawthorn VIC 3122",2,1,1,Apartment,650,-37.821734,145.026556,POINT (16144282.365422174 -4554273.323708438),155,19905,-37.821826,Hawthorn Railway Station (Hawthorn),145.022899,1,"Belgrave,Lilydale,Alamein",0.424,9.613
$620.00,"4812/560 Lonsdale Street, Melbourne VIC 3000",1,1,0,Apartment,620,-37.813977,144.9557691,POINT (16136402.40375934 -4553180.22918127),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.42,0.779
$650 pw,"26/36-44 Drummond Street, Carlton VIC 3053",2,1,0,Apartment,650,-37.806054,144.9677919,POINT (16137740.775733251 -4552063.860959183),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.765,1.273
$650 pw,"5/3-5 Carlisle Crescent, Hughesdale VIC 3166",2,1,1,Apartment,650,-37.897908,145.077041,POINT (16149902.329914873 -4565013.659107558),168,19918,-37.894881,Hughesdale Railway Station (Hughesdale),145.077635,"1,2","Pakenham,Cranbourne",0.863,20.591
$610 per week,"3/15 Elizabeth Street, Doncaster East VIC 3109",2,1,1,Apartment,610,-37.7891781,145.1461428,POINT (16157594.70710377 -4549686.408493826),148,19898,-37.820071,Blackburn Railway Station (Blackburn),145.150014,2,"Lilydale,Belgrave",4.949,20.738
$640,"401/1 Palmer Street, Richmond VIC 3121",1,1,1,Apartment,640,-37.8165472,145.0036039,POINT (16141727.349337537 -4553542.401780495),8,19978,-37.814949,West Richmond Railway Station (Richmond),144.991423,1,"Mernda,Hurstbridge",1.462,4.437
$630,"9 Jessica Park Drive, Lilydale VIC 3140",3,2,2,Apartment,630,-37.7471596,145.3403849,POINT (16179217.63876639 -4543769.260490376),126,19876,-37.755518,Lilydale Railway Station (Lilydale),145.34771,2,Lilydale,2.11,41.893
$610 per week until 03/05/2025 then $640 per week,"901/20 Shamrock Street, Abbotsford VIC 3067",2,1,1,Apartment,610,-37.8101409,145.0082181,POINT (16142240.999731954 -4552639.699249018),7,19977,-37.810398,North Richmond Railway Station (Richmond),144.9925,1,"Mernda,Hurstbridge",1.576,4.599
$610 per week,"1511/568 St Kilda Road, Melbourne VIC 3004",1,1,1,Apartment,610,-37.8473481,144.9787385,POINT (16138959.345671166 -4557883.606593955),208,19958,-37.849518,Prahran Railway Station (Prahran),144.98986,1,Sandringham,1.149,6.032
$650,"1/63 Kent Street, Richmond VIC 3121",2,1,1,Apartment,650,-37.81463189999999,145.0029876,POINT (16141658.743135363 -4553272.511399962),8,19978,-37.814949,West Richmond Railway Station (Richmond),144.991423,1,"Mernda,Hurstbridge",1.526,4.15
$625 per week,"4/39 Carlingford Street, Elsternwick VIC 3185",2,1,2,Apartment,625,-37.8898943,145.0121065,POINT (16142673.854439955 -4563883.225595028),203,19953,-37.896695,Gardenvale Railway Station (Brighton),145.004168,1,Sandringham,1.649,12.84
$630,"2/21 Elton Road, Ferntree Gully VIC 3156",3,2,1,Apartment,630,-37.8885157,145.2712606,POINT (16171522.756888947 -4563688.769072604),118,19868,-37.881698,Ferntree Gully Railway Station (Ferntree Gully),145.295251,2,Belgrave,4.002,35.273
$650 per week,"1/388 Dandenong Road, Caulfield North VIC 3161",2,2,1,Apartment,650,-37.8608803,145.0126083,POINT (16142729.714560438 -4559791.463503452),195,19945,-37.856452,Armadale Railway Station (Armadale),145.019326,1,Frankston,1.596,9.0
$635.00 per week,"1703/176 Edward Street, Brunswick East VIC 3057",2,1,1,Apartment,635,-37.7755289,144.972062,POINT (16138216.121090885 -4547763.926012665),219,19969,-37.774987,Jewell Railway Station (Brunswick),144.958717,1,Upfield,1.411,4.695
$650pw / $2824pcm,"304/181 Smith Street, Fitzroy VIC 3065",2,1,0,Apartment,650,-37.8038068,144.9832286,POINT (16139459.181316776 -4551747.24731313),6,19976,-37.804526,Collingwood Railway Station (Abbotsford),144.99375,1,"Mernda,Hurstbridge",1.471,2.808
$625pw,"605/50 Claremont Street, South Yarra VIC 3141",2,2,1,Apartment,625,-37.8364234,144.9943247,POINT (16140694.393518569 -4556343.627276417),209,19959,-37.838449,South Yarra Railway Station (South Yarra),144.992342,1,"Frankston,Pakenham,Sandringham,Cranbourne",0.413,5.018
$630.00,"14/106 Southbank Boulevard, Southbank VIC 3006",2,1,1,Apartment,630,-37.8234771,144.9655478,POINT (16137490.96366396 -4554518.972243862),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.005,2.392
$640pw / $2781pcm,"2A Newsom Street, Ascot Vale VIC 3032",3,1,1,Apartment,640,-37.7725775,144.9065426,POINT (16130922.534845803 -4547348.269585211),58,20038,-37.765707,Moonee Ponds Railway Station (Moonee Ponds),144.919161,1,Craigieburn,1.943,7.383
$630,"2102/105 Clarendon St, Southbank VIC 3006",1,1,1,Apartment,630,-37.82701429999999,144.9580748,POINT (16136659.07310926 -4555017.47438617),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",3.377,2.469
$650.00,"106/1 Frank Street, Glen Waverley VIC 3150",2,2,1,Apartment,650,-37.887579,145.163378,POINT (16159513.32079149 -4563556.646222798),123,19873,-37.879504,Glen Waverley Railway Station (Glen Waverley),145.162058,2,Glen Waverley,1.279,25.177
$650.00,"1/321 Jells Road, Wheelers Hill VIC 3150",3,1,2,Apartment,650,-37.9198239,145.1860569,POINT (16162037.924391244 -4568105.8020862425),163,19913,-37.949509,Springvale Railway Station (Springvale),145.153452,2,"Pakenham,Cranbourne",6.556,27.927
$650,"608/14 David Street, Richmond VIC 3121",2,2,1,Apartment,650,-37.8154413,145.0111408,POINT (16142566.353207696 -4553386.565406017),155,19905,-37.821826,Hawthorn Railway Station (Hawthorn),145.022899,1,"Belgrave,Lilydale,Alamein",1.663,5.266
$650.00,"2/24 Leggo Place, Richmond VIC 3121",2,1,2,Apartment,650,-37.8177803,144.9962484,POINT (16140908.538823009 -4553716.165120481),8,19978,-37.814949,West Richmond Railway Station (Richmond),144.991423,1,"Mernda,Hurstbridge",1.1,3.648
$650 per week,"1818/160 Victoria Street, Carlton VIC 3053",2,1,0,Apartment,650,-37.8061605,144.9619,POINT (16137084.892425446 -4552078.866250496),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.171,0.967
$640 weekly,"1/536-538 Camberwell Rd, Camberwell VIC 3124",2,1,1,Apartment,640,-37.8430216,145.0697295,POINT (16149088.417457936 -4557273.702564145),100,19850,-37.843985,Hartwell Railway Station (Camberwell),145.07556,1,Alamein,0.651,14.013
$650 weekly,"708/243 Franklin Street, Melbourne VIC 3000",2,1,0,Apartment,650,-37.8097723,144.9570008,POINT (16136539.51597615 -4552587.762735361),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.932,1.251
$650 per week,"1907/25 Therry Street, Melbourne VIC 3000",2,1,0,Apartment,650,-37.8069564,144.9610982,POINT (16136995.636457726 -4552191.005070449),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.491,0.868
$640 weekly,"407/83 Flemington Road, North Melbourne VIC 3051",2,1,0,Apartment,640,-37.7986602,144.95336,POINT (16136134.223974068 -4551022.166220959),3,19973,-37.807419,North Melbourne Railway Station (West Melbourne),144.94257,1,"Flemington,Sunbury,Upfield,Werribee,Williamstown,Craigieburn",2.002,3.39
For Lease - $625.00 per week,"1/110 Atherton Road, Oakleigh VIC 3166",2,1,1,Apartment,625,-37.8998104,145.0964149,POINT (16152059.022597553 -4565282.034710305),167,19917,-37.900372,Oakleigh Railway Station (Oakleigh),145.088308,"1,2","Pakenham,Cranbourne",1.042,19.973
$640 weekly,"407/140 Dudley Street, West Melbourne VIC 3003",2,1,1,Apartment,640,-37.8095724,144.9507686,POINT (16135845.750645628 -4552559.5965142185),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.055,1.635
$650,"5/2 Conway Court, Boronia VIC 3155",3,2,2,Apartment,650,-37.8600167,145.277689,POINT (16172238.363103563 -4559669.697138166),119,19869,-37.860452,Boronia Railway Station (Boronia),145.284385,2,Belgrave,1.149,35.737
$650.00,"205/28 Little Lonsdale Street, Melbourne VIC 3000",2,1,1,Apartment,650,-37.8085836,144.9706298,POINT (16138056.689316172 -4552420.274176585),93,19843,-37.811054,Parliament Railway Station (Melbourne City),144.972911,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.922,1.301
$630,"4/76 Ardyne Street, Murrumbeena VIC 3163",2,1,1,Apartment,630,-37.8965628,145.0681789,POINT (16148915.805455511 -4564823.893077056),169,19919,-37.890198,Murrumbeena Railway Station (Murrumbeena),145.067375,1,"Pakenham,Cranbourne",0.771,21.423
$650pw / $2824pcm,"105/9 Smith Street, Fitzroy VIC 3065",1,1,1,Apartment,650,-37.80802540000001,144.9825082,POINT (16139378.98675561 -4552341.624384689),93,19843,-37.811054,Parliament Railway Station (Melbourne City),144.972911,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",2.208,2.335
$650pw / $2824pcm,"108/40 Stanley Street, Collingwood VIC 3066",2,1,1,Apartment,650,-37.8018212,144.9853651,POINT (16139697.015408857 -4551467.499164043),6,19976,-37.804526,Collingwood Railway Station (Abbotsford),144.99375,1,"Mernda,Hurstbridge",1.346,3.151
$650 per week (Over 50s living),"5-9 Strabane Avenue, Mont Albert North VIC 3129",2,1,1,Apartment,650,-37.8078991,145.1143496,POINT (16154055.50426908 -4552323.828930231),62,20042,-37.819222,Box Hill Railway Station (Box Hill),145.121429,2,"Lilydale,Belgrave",1.978,18.358
$630.00,"203/2 Malane Street, Bentleigh East VIC 3165",2,1,1,Apartment,630,-37.9201449,145.0549239,POINT (16147440.26560505 -4568151.099241155),189,19939,-37.917425,Bentleigh Railway Station (Bentleigh),145.036995,"1,2",Frankston,1.708,24.591
$650 pw,"202/15 Bond Street, Caulfield North VIC 3161",2,1,1,Apartment,650,-37.8759167,145.036853,POINT (16145428.622218873 -4561911.803145586),193,19943,-37.877459,Caulfield Railway Station (Caulfield East),145.042525,1,"Frankston,Pakenham,Cranbourne",1.155,12.463
$650.00,"306/5 Sovereign Point Court, Doncaster VIC 3108",2,2,1,Apartment,650,-37.7830909,145.123508,POINT (16155075.012693562 -4548828.985786807),62,20042,-37.819222,Box Hill Railway Station (Box Hill),145.121429,2,"Lilydale,Belgrave",5.122,17.509
$645 per week,"10/300 Young Street, Fitzroy VIC 3065",2,1,1,Apartment,645,-37.7974169,144.9799056,POINT (16139089.266648872 -4550847.0109087825),5,19975,-37.799158,Victoria Park Railway Station (Abbotsford),144.994451,1,"Mernda,Hurstbridge",2.289,3.396
$650 pw,"103/109-111 Carrington Road, Box Hill VIC 3128",2,2,2,Apartment,650,-37.8199042,145.1162823,POINT (16154270.651448939 -4554015.463109061),62,20042,-37.819222,Box Hill Railway Station (Box Hill),145.121429,2,"Lilydale,Belgrave",0.547,19.539
$650,"409/67-69 High Street, Preston VIC 3072",2,2,1,Apartment,650,-37.7504584,145.0017419,POINT (16141520.072445681 -4544233.683999073),38,20013,-37.745562,Bell Railway Station (Preston),145.000155,1,Mernda,0.928,9.344
$650,"204/7 Cowra Street, Brighton VIC 3186",2,2,1,Apartment,650,-37.904925,145.007231,POINT (16142131.116262594 -4566003.596577001),202,19952,-37.904887,North Brighton Railway Station (Brighton),145.002605,"1,2",Sandringham,0.562,12.578
$635 per week,"10/135 Fitzroy Street, St Kilda VIC 3182",2,1,1,Apartment,635,-37.8595498,144.9782552,POINT (16138905.544961266 -4559603.865499892),207,19957,-37.856053,Windsor Railway Station (Windsor),144.992035,1,Sandringham,1.729,6.822
$640.00,"4/2 Ormond Road, Ormond VIC 3204",2,2,1,Apartment,640,-37.903928,145.0454113,POINT (16146381.327816932 -4565862.937032364),191,19941,-37.903212,Ormond Railway Station (Ormond),145.039613,"1,2",Frankston,1.369,18.351
$620,"606/67 Galada Avenue, Parkville VIC 3052",2,2,1,Apartment,620,-37.7797711,144.9393747,POINT (16134577.387499478 -4548361.399579961),1,19971,-37.78814,Flemington Bridge Railway Station (North Melbourne),144.939323,1,Upfield,1.556,4.648
$650 Per Week,"4402/33 Rose Lane, Melbourne VIC 3000",2,1,0,Apartment,650,-37.8150001,144.9538708,POINT (16136191.085969968 -4553324.394967475),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.312,1.67
$610 per week Unfurnished,"303/25 Lynch Street, Hawthorn VIC 3122",2,1,1,Apartment,610,-37.82161139999999,145.0343038,POINT (16145144.846572943 -4554256.046369331),154,19904,-37.821467,Glenferrie Railway Station (Hawthorn),145.036439,1,"Belgrave,Lilydale,Alamein",0.455,10.398
$650 per week ** fully furnished,"109/88 Kavanagh Street, Southbank VIC 3006",1,1,1,Apartment,650,-37.8246292,144.9630105,POINT (16137208.51271997 -4554681.336553876),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.475,2.165
$620 Per Week,"2/21 Nicholson Street, Coburg VIC 3058",2,1,1,Apartment,620,-37.7555567,144.9750546,POINT (16138549.25579903 -4544951.491907055),216,19966,-37.754485,Moreland Railway Station (Coburg),144.961823,1,Upfield,1.391,6.879
$620 pw,"1205/41 Batman Street, West Melbourne VIC 3003",2,1,1,Apartment,620,-37.8108734,144.9518209,POINT (16135962.892145788 -4552742.910806028),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.897,1.478
$650 per week,"711/495 Rathdowne Street, Carlton VIC 3053",2,2,1,Apartment,650,-37.7941533,144.9708922,POINT (16138085.899550555 -4550387.251043967),93,19843,-37.811054,Parliament Railway Station (Melbourne City),144.972911,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",2.653,3.138
$630 per week,"2906/318 Russell Street, Melbourne VIC 3000",1,1,0,Apartment,630,-37.8091772,144.9667584,POINT (16137625.727039516 -4552503.912443481),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.424,0.93
$650.00,"171/28 Little Lonsdale Street, Melbourne VIC 3000",2,1,1,Apartment,650,-37.8085836,144.9706298,POINT (16138056.689316172 -4552420.274176585),93,19843,-37.811054,Parliament Railway Station (Melbourne City),144.972911,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.922,1.301
$625 pw,"2/19 Hannah Street, Seaford VIC 3198",3,2,2,Apartment,625,-38.1252428,145.1352088,POINT (16156377.539791437 -4597133.559218664),106,19856,-38.121742,Kananook Railway Station (Seaford),145.135295,2,Frankston,2.071,53.752
$635 weekly,"3301/70 Southbank Boulevard, Southbank VIC 3006",1,1,0,Apartment,635,-37.8231578,144.9639532,POINT (16137313.45360394 -4554473.974060206),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.447,2.375
$630.00 per week pw,"101/350 Victoria Street, North Melbourne VIC 3051",2,1,1,Apartment,630,-37.8055188,144.9547344,POINT (16136287.221482215 -4551988.454414392),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.345,1.664
$650 Fully Furnished pw,"2211/135 A'beckett Street, Melbourne VIC 3000",1,1,0,Apartment,650,-37.8097879,144.9596466,POINT (16136834.045084894 -4552589.960802852),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.272,0.649
$650 per week & Furnish,"1903/120 Abeckett Street, Melbourne VIC 3000",1,1,1,Apartment,650,-37.8093086,144.9597389,POINT (16136844.319873892 -4552522.426800326),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.247,0.624
$630 per week,"1/4 Browning Road, Boronia VIC 3155",3,2,2,Apartment,630,-37.8567292,145.2689688,POINT (16171267.634879949 -4559206.177390859),119,19869,-37.860452,Boronia Railway Station (Boronia),145.284385,2,Belgrave,2.039,35.113
$650,"1705/138 Ferrars Street, South Melbourne VIC 3205",1,1,0,Apartment,650,-37.8299407,144.9533001,POINT (16136127.555936571 -4555429.913761772),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",2.601,3.124
$650,"5/27 Jasper Road, Bentleigh VIC 3204",2,2,1,Apartment,650,-37.9315726,145.0391116,POINT (16145680.04842078 -4569763.820893557),187,19937,-37.934353,Moorabbin Railway Station (Moorabbin),145.036738,2,Frankston,0.544,16.77
$650 Per Week,"2901/11 Rose Lane, Melbourne VIC 3000",2,1,1,Apartment,650,-37.8154878,144.9542238,POINT (16136230.381750217 -4553393.117842419),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",2.144,1.383
$640,"503/26 Foundation Boulevard, Burwood East VIC 3151",2,2,1,Apartment,640,-37.8484143,145.1344014,POINT (16156287.66043457 -4558033.91364448),125,19875,-37.875255,Mount Waverley Railway Station (Mount Waverley),145.128056,2,Glen Waverley,3.204,19.595
$630,"212/330 Lygon Street, Brunswick East VIC 3057",2,2,1,Apartment,630,-37.7685258,144.9724372,POINT (16138257.888163831 -4546777.680917356),218,19968,-37.767721,Brunswick Railway Station (Brunswick),144.959587,1,Upfield,1.267,5.395
$650 weekly,"2610/160 Victoria Street, Carlton VIC 3053",1,1,0,Apartment,650,-37.8061605,144.9619,POINT (16137084.892425446 -4552078.866250496),92,19842,-37.809939,Melbourne Central Railway Station (Melbourne City),144.962594,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.171,0.967
$650.00,"2/32 Bulla Rd, Strathmore VIC 3041",3,1,1,Apartment,650,-37.7403698,144.9080949,POINT (16131095.336091366 -4542813.41963224),56,20036,-37.74721,Glenbervie Railway Station (Essendon),144.920939,1,Craigieburn,2.068,14.365
$650 per week (Semi furnished),"2/10 Matthews Road, Bentleigh East VIC 3165",2,2,2,Apartment,650,-37.9292035,145.070786,POINT (16149206.026499962 -4569429.463654278),187,19937,-37.934353,Moorabbin Railway Station (Moorabbin),145.036738,2,Frankston,3.943,23.924
$650 pw,"3/40 Northcote Avenue, Caulfield North VIC 3161",3,1,1,Apartment,650,-37.8780378,145.0279029,POINT (16144432.301644322 -4562210.942309449),193,19943,-37.877459,Caulfield Railway Station (Caulfield East),145.042525,1,"Frankston,Pakenham,Cranbourne",2.055,12.017
$650.00,"206/58 Jeffcott Street, West Melbourne VIC 3003",2,1,1,Apartment,650,-37.811778,144.9517322,POINT (16135953.018106958 -4552870.373208112),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.802,1.382
$650.00,"166/88 Kavanagh Street, Southbank VIC 3006",2,1,1,Apartment,650,-37.8246292,144.9630105,POINT (16137208.51271997 -4554681.336553876),104,19854,-37.818305,Flinders Street Railway Station (Melbourne City),144.966964,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",1.475,2.165
$620.00,"1213/560 Lonsdale Street, Melbourne VIC 3000",1,1,0,Apartment,620,-37.813977,144.9557691,POINT (16136402.40375934 -4553180.22918127),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",0.42,0.779
$650 per week,"1809B/11 Rose Lane, Melbourne VIC 3000",2,1,0,Apartment,650,-37.8154878,144.9542238,POINT (16136230.381750217 -4553393.117842419),63,22180,-37.817936,Southern Cross Railway Station (Melbourne City),144.951411,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Frankston,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sandringham,Sunbury,Upfield,Werribee,Williamstown,Alamein",2.144,1.383
$630 pw / $2738 pcm,"1/1 Harbison Lane, West Melbourne VIC 3003",2,1,0,Apartment,630,-37.8077247,144.955332,POINT (16136353.746009914 -4552299.256317895),91,19841,-37.811981,Flagstaff Railway Station (Melbourne City),144.955654,1,"Belgrave,Craigieburn,Cranbourne,Flemington,Glen Waverley,Hurstbridge,Lilydale,Mernda,Pakenham,Sunbury,Upfield,Alamein",1.043,1.362
